"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Israel","ISR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15150.5771384205","15887.7508995195","16915.9460821158","17556.6911596346","18771.139296002","19892.2472429655","20722.8767893983","21394.6116194396","22039.4188532504","22584.9385429207","24928.9454829974","24921.5962560535","25224.8787374278","23818.4860466796","25208.0362410566","24831.4499182696","25665.0664260389","27460.3104379467","27433.0634931255","27484.8709715324","28824.1939921602","30539.963366648","31693.917871933","34145.7125990963","34212.9444888986","35436.8108730888","37843.9778107983","38966.6626934549","40261.3380291629","42193.8255898777","",
"Italy","ITA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18603.4961770534","19514.9795134158","20112.5794719255","20401.0189452661","21280.5266337235","22353.6001842488","23017.7131192139","23867.7955809532","25020.5960601857","25602.3894720393","27082.5769806605","28045.7233316338","28736.5771073504","29165.0496655198","29527.89483147","30130.6444569128","32414.4661554296","34105.7205518664","35523.2713104342","34636.2164275958","35181.9684188805","36598.0149693024","36486.2967870302","36314.6971007775","36194.873918843","36909.3283742734","39922.9084837436","41784.6247136637","42816.2029669895","44196.6931032213","",
"Jamaica","JAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4765.92777520789","5124.34431806145","5296.46657512245","5876.35733509598","6025.54402658544","6235.15450296945","6280.31679633018","6253.96606939624","6117.6226208093","6214.27139289698","6355.84007300246","6533.38352715068","6723.67298020441","7056.15057679337","7300.06382444245","7553.19313583219","7965.49738225976","8255.17949398055","8306.48396058248","7966.85700999841","7900.21072257332","8159.88482750568","8187.18215104084","8442.03154254279","8544.23018569639","8791.29794928901","9193.37579185742","9598.37095744956","9967.76802350155","10166.0627751259","",
"Jordan","JOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4162.96900427972","4155.46474371148","4768.08391610668","4834.95547989306","4938.98836888783","5146.2356869795","5187.06658414612","5320.99024644733","5435.00193045151","5601.98232399824","5864.59914235148","6194.30763256791","6530.87383277504","6780.37767798931","7361.38052215377","7945.10638050982","8514.418684464","9059.18060464037","9448.38574532847","9551.19903442435","9384.45891501555","9313.25767922385","9111.60944028412","9215.33976456138","9050.62845462063","9331.33983340075","9283.87067090988","9841.16955720028","10086.4495390365","10316.6090946321","",
"Japan","JPN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19561.2016400735","20849.017564839","21451.6742457702","21792.3356034633","22402.2663030639","23409.6402941224","24515.1161355113","25146.2004313157","25074.0575426","25325.7072638772","26838.6913604846","27472.5473026359","28160.1076146939","28924.6819531949","30348.0417430518","31663.4530989772","33090.1962558485","34501.5087278137","34798.7658977271","33198.616113072","34986.9945402402","35774.6967129559","37191.3859456258","38974.0794886127","39179.155610609","40396.2432092141","39970.6798469243","40858.8843834887","41335.5232236058","43235.7175691122","",
"Kazakhstan","KAZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8270.7797571418","7562.5087919336","7329.9861330376","6858.6592804834","6211.94844005156","5925.05997931524","6156.25492296149","6470.29890631811","6530.56044543424","6868.83550428422","7733.7894428064","8985.65550038946","10021.8969615589","11119.8878118162","12428.8359993864","13934.721140115","15725.346529529","17384.9245141416","18086.2415887686","17962.8301155202","19225.0769116698","20779.4455064586","22032.1758557421","24504.7675241182","24726.4728671586","23224.1178353573","23818.8248260141","24862.9661245889","26147.0460746091","27443.5711721515","",
"Kenya","KEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1476.47067794443","1498.02402577614","1471.63950798528","1464.9659532096","1489.2428421039","1540.71371657825","1587.05361168064","1576.52739157248","1601.28141773199","1616.51988459398","1617.5349546979","1669.33003279065","1659.38323489332","1693.25652707936","1778.54346428932","1889.78788555569","2016.60459516278","2152.22146284907","2139.15886921946","2166.32718087992","2311.97687636183","2437.88100038807","2530.3479845061","2767.40281096512","3021.43312339997","3361.97734815459","3635.26502795247","4046.20842543927","4302.99906503207","4509.32244225549","",
"Kyrgyz Republic","KGZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2546.33225393809","2384.01715479933","2076.8306725919","1796.84831525752","1467.13113355844","1402.57919613616","1506.97555720207","1660.56194077384","1688.77665770656","1749.59437954063","1863.73918998442","1987.03171131068","1999.67267278024","2157.26538563","2342.49274342354","2384.17802627018","2505.46516847008","2766.05448026717","3027.86302388517","3101.33692821945","3085.65193552193","3297.36683733653","3618.14972576532","4042.89305300408","4281.82407398558","4214.82950886186","4681.17473284248","5046.69153549093","5254.27848579695","5470.81153606315","",
"Cambodia","KHM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1130.0518748943","727.110552666072","789.97900172532","826.539385136569","850.0465456307","876.438783809833","977.94923450131","1082.43433891886","1164.58092722645","1237.65299336886","1344.62480416185","1499.08692451838","1723.31444630824","1936.88232643215","2159.62318763363","2314.46217844567","2299.38704749625","2427.2433144615","2611.30598974098","2868.73751520968","3045.59055549898","3185.33689790783","3388.73741997749","3675.03792052601","3928.37368825169","4257.4849762936","4570.6942887569","",
"Kiribati","KIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1261.45841116292","1281.25349460636","1302.95774919272","1328.54606000592","1363.1355270488","1372.86302361117","1400.4339363322","1425.13452083464","1509.9000513741","1482.3975875547","1583.0876106446","1567.04121480786","1624.56534175181","1658.86322839244","1644.95458417253","1744.97485810154","1758.45949759349","1800.75489371695","1756.73034345871","1745.98690684999","1716.05922699588","1749.23346125585","1837.99193779005","1921.61445919551","1917.62741344393","2110.11727296233","2210.9691746869","2240.54468679755","2312.25447788198","2369.46552751514","",
"St. Kitts and Nevis","KNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9360.39634891796","9468.32082727841","10018.5946871068","10836.9557302886","11520.1292252273","12260.2007290743","13089.4198130935","14097.9123287114","14066.7953991237","14596.5715790286","16303.9673659204","17373.8907818109","17857.9413766216","17340.0248163374","18298.2414985609","20462.1042465604","21056.8472240192","21552.4902250928","23119.6550636871","22162.3725675362","22094.6759678574","22768.3057950897","21486.8740885258","22152.011539807","23951.2743907717","23921.9916245293","24927.1922993382","25355.5171774516","26510.9828195365","27448.8953536914","",
"Korea, Rep.","KOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8392.4110099923","9486.82169123226","10201.2633984046","11054.2618539039","12219.7127730286","13549.1197615149","14724.2791108468","15744.781273962","14976.4219145956","16807.1294764195","18551.2611150386","19693.4432338796","21396.8377455369","22074.0142821384","23785.2872370492","25186.8675668092","26877.9920994034","29059.7656812037","29946.0774891302","29644.4341541723","31740.4595596848","32546.7536531234","33557.1287196434","34244.3121393117","35324.4976704773","37907.5003102016","39567.0166243445","41001.0668862273","42136.0803851851","43028.8963533414","",
"Kuwait","KWT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59930.616373885","60606.3859416546","60095.5857774695","58839.3286897097","55001.0618569933","56179.2950244814","55943.1187246619","57617.3735261465","68071.0486418687","75700.9082961718","83689.195595561","88660.1102478583","91473.4623766234","90096.4696091376","79424.2682193839","73965.970607118","78178.0723038259","82680.3812490373","78058.5128726179","70082.4248636737","47230.6231915347","44685.3506232015","50855.499959604","51669.7334168023","51912.0121291754","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6232.27307796531","6561.6944165983","6769.67482635537","6954.71366790824","7311.8938996944","7417.9676481914","7689.32864468826","8093.43887100648","8233.14256252109","8219.36553923892","8584.89757167867","8693.95404770115","8725.66150001641","8936.61444226489","9610.84691932491","10224.6800537151","11039.2588609223","11827.9532639963","12472.8825860917","12273.3160971205","13027.1484869912","13863.3655759281","14119.9993978277","14583.5094120359","14891.3392850741","14660.5688935601","14893.0507979073","15525.4926953848","15983.8141590681","16220.4226728572","",
"Lao PDR","LAO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1025.76001787225","1075.51164176184","1129.93109178598","1193.3799484015","1286.04720316695","1373.25305484441","1463.65976723503","1559.98745514786","1610.07687673747","1722.28118816677","1831.96916199421","1948.39568592249","2064.43106866356","2196.99165097502","2363.31507289946","2569.53651246436","2829.04245152237","3073.74333679142","3321.91526967611","3538.64734813836","3822.62714210873","4150.82417263917","4841.64306128365","5289.47638941274","5873.75548919659","6168.47764221428","6843.56158233999","7257.80793165273","7771.98695398731","8150.7524258212","",
"Lebanon","LBN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3839.27030208185","5690.81278755068","6437.06588610763","6916.75474411028","7284.22243709782","7636.04789273031","8456.23845736668","8579.32543125644","8908.46089933175","8859.46680804275","8952.10760887255","9146.92262856913","9170.33142059074","9189.07132032262","9667.99736682049","9955.01631827411","10281.7408925277","11522.5702485803","12819.021925646","14095.5675985887","14961.7439876285","14668.5106721227","14816.8778213142","14972.7164837692","15026.3361375225","15067.7746017864","15487.1092522336","16005.2570426061","15980.4075711458","15327.3089629507","",
"Liberia","LBR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","993.400520374579","1007.53009076008","1037.12154405381","725.384719942133","750.145038125022","793.494179207432","853.792032392691","923.515009637313","967.946544146136","987.007105413041","1022.05674675375","1093.54113653768","1174.04910744595","1339.30118391783","1381.94025371831","1292.09651810857","1379.05562395434","1515.64325045424","1532.32917045845","1486.99489806734","",
